gene_id	B_B7H3_CAR_T	B_BC_CAR_T	B_T_cell	E_B7H3_CAR_T	E_BC_CAR_T	E_T_cell	M_B7H3_CAR_T	M_BC_CAR_T	M_T_cell
gene-LOC106559589	10	2	5	0	1	0	3	1	1
gene-LOC111098402	0	3	1	1	0	2	0	4	0
gene-CCN6	5	8	1	15	15	11	14	13	15
gene-TUBE1	460	438	343	355	313	258	486	789	339
gene-FAM229B	0	0	0	0	0	0	0	0	0
gene-LAMA4	34	24	3	17	59	23	69	87	83
gene-RFPL4B	0	0	0	0	0	0	0	0	0
gene-LOC111098403	0	0	0	0	0	0	0	0	0
gene-LOC100686769	0	0	0	0	0	0	0	0	0
gene-LOC106559573	0	0	0	0	0	0	0	0	0
gene-LOC119874313	0	0	0	0	0	0	0	0	0
gene-LOC111098404	0	0	0	0	0	0	0	0	0
gene-LOC111098191	0	0	0	0	0	0	0	0	0
gene-LOC111098192	0	0	0	0	0	0	0	0	0
gene-LOC106559587	0	0	0	0	0	0	0	0	0
gene-LOC119874314	0	0	0	0	0	0	0	0	0
gene-LOC119874315	0	0	0	0	0	0	0	0	0
gene-LOC119880246	0	0	0	0	0	0	0	0	0
gene-LOC102154832	8	15	1	10	0	0	17	14	7
gene-LOC119874317	0	0	0	0	0	0	0	0	0
gene-LOC119874318	0	0	0	0	0	0	0	0	0
gene-MARCKS	29	63	39	59	26	27	99	44	20
gene-LOC106559557	7	10	2	2	1	1	1	1	6
gene-HDAC2	6062	4558	3376	3324	3781	2660	3569	4737	3074
gene-HS3ST5	0	0	0	0	0	0	0	0	0
gene-LOC111098407	0	0	0	0	0	0	0	0	0
gene-LOC111098196	0	0	0	0	0	0	0	0	0
gene-LOC111098197	0	0	0	1	0	0	0	0	0
gene-LOC111098198	0	0	0	0	0	0	0	0	0
gene-LOC119874236	0	0	0	0	0	0	0	0	0
gene-LOC111098409	0	0	0	0	0	0	0	0	0
gene-FRK	0	0	0	0	0	5	1	0	0
gene-LOC100683665	0	0	0	0	0	0	0	0	0
gene-LOC612574	0	0	0	0	0	0	0	0	0
gene-NT5DC1	3158	2282	1860	2559	2521	1725	2518	2896	2594
gene-COL10A1	4	2	1	2	7	8	3	6	2
gene-TSPYL4	360	447	504	468	366	287	363	360	281
gene-LOC111098412	301	449	334	432	255	481	256	287	195
gene-TSPYL1	1890	2180	2212	2263	1535	1834	1889	1706	2316
gene-LOC102155597	126	160	137	144	101	208	87	76	64
gene-C12H6orf120	2121	2527	2303	2359	1589	1794	2149	2210	2089
gene-PHF10	1275	1275	1140	1240	897	1110	1416	1499	1242
gene-DYNLT2	2	1	0	15	3	10	2	11	7
gene-ERMARD	594	591	483	626	382	501	292	334	308
gene-LOC119874239	0	0	0	0	0	0	0	0	3
gene-LOC119881683	0	0	0	0	0	0	0	0	0
gene-LOC111098413	0	0	0	0	0	0	0	0	0
gene-LOC119874319	0	0	0	0	0	0	0	0	0
gene-LOC119874299	0	0	0	0	0	0	0	0	0
gene-DLL1	12	31	31	25	8	21	18	12	7
gene-LOC119874240	0	0	0	0	0	0	0	0	0
gene-FAM120B	1087	1384	1315	1434	882	1188	1128	1039	1100
gene-LOC111098415	36	16	20	53	25	36	23	45	21
gene-LOC102156176	25	63	21	61	26	39	43	28	35
gene-LOC111098416	0	16	14	6	4	8	9	1	3
gene-PSMB1	6499	4161	3282	4083	4657	2218	5120	5607	4211
gene-LOC119876901	478	343	252	283	313	169	236	276	274
gene-TBP	2271	1636	1231	1248	1427	800	1213	1401	1174
gene-PDCD2	3028	3013	2366	2619	2273	1861	2606	2802	2220
gene-LOC119881698	2	11	1	2	1	3	1	2	6
gene-LOC119876920	8	7	1	2	0	0	4	0	5
gene-LOC119876921	0	0	0	0	0	0	0	0	0
gene-LAPTM4B	0	1	8	2	0	6	9	7	3
gene-MATN2	2	4	0	0	0	0	0	3	1
gene-RPL30	16666	20510	17490	16631	11652	12798	14236	13947	12692
gene-LOC119865431	35	12	8	17	18	21	17	35	16
gene-LOC111098484	63	96	81	45	32	69	62	60	72
gene-ERICH5	39	48	45	83	39	108	54	34	85
gene-RIDA	1071	950	777	1282	1150	986	1165	1211	1192
gene-POP1	1232	620	564	587	782	375	558	1244	434
gene-NIPAL2	416	451	570	382	258	551	740	661	584
gene-LOC111098485	3	3	0	0	0	0	0	1	1
gene-LOC111098432	0	0	0	0	0	0	0	0	0
gene-KCNS2	0	0	0	0	0	0	0	0	0
gene-STK3	250	220	183	224	232	123	343	346	247
gene-LOC102153460	5	4	1	0	0	0	0	1	0
gene-LOC102154100	0	0	0	2	0	0	0	0	0
gene-LOC119865536	0	0	0	0	0	0	0	0	0
gene-LOC111098644	0	0	0	0	0	0	2	3	0
gene-OSR2	6	2	0	0	1	0	4	10	0
gene-LOC111098487	0	0	0	0	0	0	0	0	0
gene-LOC111098488	0	0	0	0	0	0	0	0	0
gene-LOC606993	0	0	0	0	0	0	0	0	0
gene-LOC119865383	0	0	3	0	0	2	0	0	0
gene-LOC111098490	11	22	8	31	19	35	3	9	4
gene-VPS13B	3400	4810	3516	2601	1976	2093	2530	1527	2999
gene-LOC119865450	0	0	0	0	1	0	0	0	0
gene-LOC119865542	0	0	2	0	0	0	0	0	0
gene-LOC119865384	54	49	70	68	37	31	68	29	62
gene-MIR599	0	0	0	0	0	0	0	0	0
rna-NR_049507.1	0	0	0	0	0	0	0	0	0
gene-MIR875	0	0	0	0	0	0	0	0	0
rna-NR_049519.1	0	0	0	0	0	0	0	0	0
gene-LOC606860	3047	2956	2138	2003	1985	1470	2078	1940	2003
gene-LOC100685119	7	0	0	0	0	0	0	0	0
gene-RGS22	34	90	23	30	6	10	32	20	5
gene-LOC102154516	8	8	3	0	1	0	5	0	0
gene-LOC119874423	15	18	21	7	4	11	7	9	11
gene-FBXO43	16	9	3	9	13	7	18	17	3
gene-POLR2K	508	594	483	539	487	451	512	635	427
gene-SPAG1	129	206	132	201	97	195	175	216	195
gene-LOC100683518	0	3	0	4	0	0	0	2	3
gene-RNF19A	2946	4242	3541	4349	2375	3114	3804	3306	3552
gene-LOC119865492	2	11	0	2	4	0	7	6	2
gene-LOC119874424	774	1130	976	1159	616	718	981	755	922
gene-LOC111098645	0	0	0	0	0	0	0	0	0
gene-LOC111098492	0	0	0	0	0	0	0	0	0
gene-LOC119874425	0	0	0	0	0	0	0	0	0
gene-LOC102155121	203	228	140	181	181	233	148	128	142
gene-LOC106559620	494	467	362	453	335	408	305	254	313
gene-LOC119874426	21	15	20	67	16	65	66	40	53
gene-ANKRD46	1257	1347	1060	1432	1095	1020	1330	1623	1009
gene-SNX31	4	0	0	0	0	0	0	5	2
gene-PABPC1	64894	65305	43719	49806	38719	37188	46192	42167	38570
gene-LOC119864992	0	0	0	0	0	0	0	0	0
gene-LOC119876950	0	0	0	0	0	0	0	0	0
gene-LOC119864717	0	0	2	0	0	0	2	0	0
gene-YWHAZ	8348	7668	6966	6338	5567	5107	5275	5847	6393
gene-LOC102154179	0	5	0	7	2	10	4	2	1
gene-LOC111098493	5	0	3	5	4	4	9	4	0
gene-LOC119874429	0	0	0	0	0	0	0	0	0
gene-LOC111098494	0	1	5	2	1	4	1	0	0
gene-LOC102155901	1	3	10	0	5	1	6	4	4
gene-ZNF706	2690	2197	2579	1853	1675	1620	2323	2783	2309
gene-LOC102155988	19	22	19	14	8	12	30	33	51
gene-LOC119864266	65	46	49	25	28	20	101	76	47
gene-LOC119864268	0	0	0	0	0	0	2	0	0
gene-LOC111098495	0	0	0	0	0	0	0	0	0
gene-GRHL2	11	9	4	7	0	6	0	5	0
gene-NCALD	149	234	316	221	105	239	65	99	104
gene-LOC119864990	0	0	0	0	0	0	0	0	0
gene-LOC111098498	0	0	0	0	0	0	0	0	0
gene-LOC100684029	0	0	0	0	0	0	0	0	0
gene-RRM2B	44	83	68	26	16	31	142	173	94
gene-LOC102156908	1362	1543	1064	1021	831	692	1204	1069	1007
gene-UBR5	5303	5799	3800	3920	3228	2859	4487	4039	3494
gene-LOC100684172	7	3	2	5	8	2	3	4	6
gene-LOC481990	0	0	0	0	0	0	0	0	0
gene-LOC119874481	0	0	0	0	0	0	0	0	0
gene-ODF1	0	0	0	0	0	0	0	0	0
gene-LOC102157312	0	0	1	0	1	4	100	56	41
gene-LOC111098502	0	0	0	0	0	0	4	0	0
gene-KLF10	1127	665	850	665	841	557	1199	1337	1107
gene-LOC111098503	3	0	0	2	0	3	8	6	0
gene-LOC119864940	0	3	3	0	0	4	0	0	0
gene-LOC119864614	0	0	0	0	0	0	0	0	0
gene-LOC119864572	0	10	0	4	3	0	9	11	2
gene-AZIN1	3766	3543	2446	2764	2719	1876	3699	4054	2334
gene-ATP6V1C1	963	880	810	774	646	510	763	717	748
gene-BAALC	7	3	3	2	3	1	0	0	3
gene-LOC111098506	0	0	0	3	2	0	0	0	1
gene-LOC119864693	0	0	0	0	0	0	0	0	0
gene-LOC111098507	0	0	0	0	4	0	0	0	0
gene-FZD6	19	19	50	49	39	53	117	119	50
gene-CTHRC1	0	2	1	0	0	2	0	1	2
gene-SLC25A32	1716	1205	1050	1249	1297	857	1277	1774	1043
gene-DCAF13	1740	1598	1194	1287	1076	903	1477	1687	1188
gene-LOC100684530	0	2	0	2	0	0	0	0	0
gene-RIMS2	0	0	0	0	1	0	0	0	0
gene-LOC111098508	0	0	0	0	0	0	0	0	0
gene-LOC119864683	0	0	0	0	0	0	0	0	0
gene-LOC102154253	0	0	0	0	0	0	0	0	0
gene-DCSTAMP	0	0	0	0	0	0	0	0	0
gene-LOC119864904	0	0	0	0	0	0	0	0	0
gene-DPYS	0	0	0	0	0	0	0	0	0
gene-LRP12	9	11	4	24	21	12	28	13	15
gene-LOC106559617	3	0	1	0	0	2	0	0	0
gene-LOC119864998	0	0	0	0	0	0	0	0	0
gene-LOC111098509	0	0	0	0	0	0	0	0	0
gene-LOC111098434	0	0	0	0	0	0	0	0	0
gene-LOC119863982	0	0	0	0	0	0	0	0	0
gene-LOC102153067	0	0	0	0	0	0	0	0	0
gene-ZFPM2	0	0	0	0	0	0	0	0	3
gene-LOC111098511	0	0	0	0	0	0	0	0	0
gene-LOC111098510	0	0	0	0	0	0	0	0	0
gene-LOC111098646	3	0	0	0	0	0	0	0	0
gene-LOC102153110	0	0	0	0	0	0	0	0	0
gene-LOC100684894	0	0	0	0	0	0	0	0	0
gene-OXR1	2673	4096	3851	3111	1547	2531	1587	1174	2689
gene-LOC111098513	64	174	119	223	99	121	86	75	76
gene-LOC111098515	6	16	5	6	3	3	5	6	2
gene-ABRA	0	0	0	0	0	0	0	1	0
gene-LOC102153821	0	9	1	0	0	0	0	0	0
gene-LOC111098435	0	0	0	0	0	0	0	0	0
gene-LOC119874482	25	14	7	14	18	18	11	16	12
gene-LOC100684975	0	0	0	0	0	0	0	0	0
gene-LOC111098516	2	0	3	0	0	0	0	0	0
gene-LOC119865560	0	0	0	0	0	0	0	0	0
gene-LOC111098517	0	0	0	0	1	0	0	0	0
gene-LOC119864197	5	0	1	13	0	0	0	0	0
gene-LOC119864203	0	0	0	0	0	0	0	0	0
gene-ANGPT1	19	6	0	7	7	1	4	3	13
gene-LOC119874430	0	0	0	0	0	0	0	0	0
gene-LOC119865515	0	0	0	0	0	0	0	0	0
gene-LOC111098518	0	6	0	0	0	0	0	0	0
gene-LOC111098519	0	0	0	0	0	0	0	0	0
gene-LOC119865441	0	0	0	0	0	0	0	0	0
gene-RSPO2	50	14	13	2	3	3	68	31	55
gene-LOC102154405	0	0	0	0	0	0	0	0	0
gene-EIF3E	13600	16256	10423	11879	7173	9313	9436	8556	8587
gene-LOC111098520	0	4	0	0	0	0	3	1	0
gene-LOC119881699	0	0	0	0	0	0	3	1	1
gene-LOC102154667	3	12	3	8	6	14	5	9	3
gene-EMC2	1131	1309	750	979	874	609	1322	1301	958
gene-LOC119874477	3	0	1	0	0	3	1	4	0
gene-LOC111098522	0	0	0	2	0	0	2	0	0
gene-TMEM74	10	2	4	5	0	0	11	4	0
gene-LOC106559610	0	0	0	0	0	0	0	0	0
gene-LOC100685832	0	0	0	0	0	0	0	0	0
gene-TRHR	0	0	0	0	0	0	0	0	0
gene-MIR8836	0	0	0	0	0	0	0	0	0
rna-NR_128782.1	0	0	0	0	0	0	0	0	0
gene-NUDCD1	1009	816	681	590	652	375	789	980	494
gene-ENY2	1054	770	755	698	702	564	835	995	675
gene-PKHD1L1	0	5	0	0	6	0	2	1	3
gene-LOC111098525	3	3	0	0	0	0	2	3	3
gene-LOC119880291	84	89	82	126	80	109	138	76	81
gene-EBAG9	1006	951	989	977	642	759	898	731	978
gene-SYBU	0	3	4	1	1	3	7	7	9
gene-LOC102155669	0	0	0	0	0	0	0	0	0
gene-LOC482008	0	0	0	0	0	0	0	0	0
gene-KCNV1	0	0	0	0	0	0	0	0	0
gene-LOC119881701	0	0	0	0	0	0	0	0	0
gene-LOC100855601	0	0	0	0	0	0	0	0	0
gene-LOC119864855	0	0	0	0	0	0	0	0	0
gene-LOC111098436	0	0	0	0	0	0	0	0	0
gene-LOC119865538	0	0	0	0	0	0	0	0	0
gene-LOC482010	0	0	0	1	0	0	0	0	0
gene-LOC100686405	0	0	0	0	0	0	0	0	0
gene-LOC100686476	0	0	0	0	0	0	0	0	0
gene-LOC482012	4	16	0	1	1	0	3	1	1
gene-LOC111098526	0	0	0	0	0	0	0	0	0
gene-LOC102156032	0	0	0	0	0	0	0	0	0
gene-LOC100686565	0	0	0	1	0	0	0	0	0
gene-LOC111098437	0	0	0	0	0	0	0	0	0
gene-LOC482014	0	0	0	0	0	1	1	0	0
gene-LOC102156107	0	0	0	0	0	0	0	0	0
gene-LOC119864623	6	3	5	2	1	8	1	1	1
gene-LOC106559613	13	18	15	8	4	8	6	5	14
gene-CSMD3	0	0	7	0	0	0	39	18	11
gene-LOC111098528	0	0	0	0	0	0	5	0	0
gene-LOC111098527	0	0	0	0	0	0	0	0	0
gene-LOC102156239	0	0	0	0	0	0	0	1	0
gene-LOC119865524	0	0	0	0	0	0	0	0	0
gene-LOC119864787	0	0	0	0	0	0	0	0	0
gene-LOC102154330	1	0	0	0	1	0	0	0	0
gene-LOC111098529	0	0	0	0	0	0	0	0	0
gene-LOC119864702	0	0	0	0	0	0	0	0	0
gene-LOC119874478	0	0	0	0	0	0	0	0	0
gene-LOC119865517	0	0	0	0	0	0	0	0	0
gene-LOC111098438	0	0	0	0	0	0	0	0	0
gene-LOC106559611	0	0	0	0	0	0	0	0	0
gene-LOC100686788	0	0	0	0	0	0	0	0	0
gene-LOC100686877	0	0	0	0	0	0	0	0	0
gene-LOC100684001	0	0	0	0	0	0	0	0	0
gene-LOC111098482	0	0	0	0	0	0	0	0	0
gene-LOC119865426	0	0	0	0	0	0	0	0	0
gene-TRPS1	101	254	252	316	110	201	535	198	541
gene-LOC119874431	0	0	0	0	0	0	0	0	0
gene-LOC100684188	0	0	0	0	1	0	0	2	0
gene-LOC111098439	0	0	0	0	0	0	0	0	0
gene-LOC119874483	0	0	0	0	0	0	0	0	0
gene-LOC111098440	0	0	0	0	0	0	0	0	0
gene-EIF3H	8837	9442	6357	7207	5236	4964	5963	5231	5411
gene-LOC102156646	0	8	0	2	0	2	2	2	5
gene-UTP23	472	351	277	388	352	291	477	562	388
gene-LOC100687037	0	0	0	0	0	0	0	0	0
gene-RAD21	15607	9746	9027	10154	10142	6655	7714	7774	8225
gene-SLC30A8	4	0	0	0	2	3	0	3	0
gene-MED30	1235	998	1046	946	737	704	707	706	746
gene-LOC119864269	0	0	0	0	0	0	0	0	0
gene-EXT1	661	739	422	841	605	497	722	425	838
gene-SAMD12	0	0	2	0	0	0	0	0	0
gene-LOC119865399	0	0	0	0	0	0	0	0	0
gene-LOC111098532	0	0	0	0	0	0	0	0	0
gene-LOC119865400	0	0	0	0	0	0	0	0	0
gene-LOC119865514	0	0	0	0	0	0	0	0	0
gene-LOC119881702	0	0	0	0	0	0	0	0	0
gene-TNFRSF11B	0	0	0	0	0	0	0	1	0
gene-LOC102151142	0	0	0	0	0	0	0	0	0
gene-LOC102151382	0	0	0	0	0	0	0	0	0
gene-LOC119874484	0	0	0	0	0	0	0	0	0
gene-COLEC10	0	0	0	0	0	0	0	0	0
gene-LOC111098533	0	0	0	0	0	0	0	0	0
gene-LOC119865183	0	0	0	0	0	0	0	0	0
gene-LOC111098534	0	0	0	0	0	0	0	0	0
gene-MAL2	0	0	2	0	0	0	0	0	1
gene-LOC100687744	0	0	0	0	0	0	0	0	0
gene-LOC102151563	0	0	0	0	0	0	0	0	0
gene-LOC119874485	0	0	0	0	0	0	0	0	0
gene-CCN3	3	0	0	0	0	0	0	0	0
gene-LOC111098442	0	0	0	0	0	0	0	0	0
gene-ENPP2	74	137	135	75	53	68	18	9	35
gene-LOC119874432	0	0	0	0	0	0	0	1	5
gene-TAF2	2242	1659	1441	1439	1317	960	1637	2049	1465
gene-DSCC1	1198	766	715	699	793	412	598	979	625
gene-LOC111098536	0	0	0	2	0	1	2	5	0
gene-DEPTOR	0	10	68	1	2	1	265	204	164
gene-LOC119864765	0	0	1	0	0	0	11	8	4
gene-COL14A1	0	0	2	0	2	3	1	0	4
gene-MRPL13	683	397	291	322	440	220	500	664	385
gene-MTBP	936	455	398	382	513	254	436	612	384
gene-SNTB1	980	1414	935	1174	1001	609	652	368	1305
gene-LOC106559625	0	0	1	4	1	0	0	0	1
gene-LOC100687902	0	0	0	0	0	0	0	2	0
gene-LOC119880299	0	0	0	0	0	0	0	0	0
gene-LOC100686109	0	0	0	0	0	0	0	0	0
gene-LOC111098538	0	0	0	0	0	0	0	0	0
gene-TRNAK-UUU-7	0	0	0	0	0	0	0	0	0
gene-LOC119874433	0	0	0	0	0	0	0	0	0
gene-LOC111098444	0	0	0	0	0	0	0	0	0
gene-TRNAM-CAU-4	0	0	0	0	0	0	0	0	0
gene-HAS2	0	0	4	0	0	0	2	0	2
gene-LOC119865569	0	0	0	0	0	0	0	0	0
gene-LOC111098648	0	0	0	0	0	0	0	0	0
gene-LOC119865534	0	0	0	0	0	0	0	0	0
gene-LOC111098540	0	0	0	0	0	0	0	0	0
gene-LOC119865439	0	0	0	0	0	0	0	0	0
gene-LOC119865527	0	0	0	0	0	0	0	0	0
gene-LOC106559606	0	0	0	0	0	0	0	0	0
gene-ZHX2	190	176	166	127	80	131	359	222	214
gene-LOC102153186	3	7	6	4	4	6	2	1	1
gene-DERL1	2475	2369	2556	2108	1641	1458	3844	3318	2716
gene-LOC102153799	6	6	5	0	2	11	1	4	0
gene-TBC1D31	885	661	547	575	390	456	456	488	439
gene-LOC102153461	0	1	8	2	0	1	3	0	0
gene-TRNAM-CAU-5	0	4	6	8	10	3	2	0	0
gene-FAM83A	0	0	0	0	2	0	0	0	0
gene-C13H8orf76	200	255	219	191	117	165	143	168	107
gene-ZHX1	1193	1342	1213	1096	717	839	800	721	1029
gene-ATAD2	6424	3639	3040	3531	4258	2328	3204	4128	2979
gene-LOC102154406	0	0	0	1	0	0	0	0	0
gene-NTAQ1	956	696	630	756	800	425	733	881	503
gene-LOC102154353	3	0	1	7	5	6	3	6	4
gene-LOC111098542	19	37	29	35	33	50	44	35	28
gene-FBXO32	113	464	198	167	114	106	346	100	330
gene-LOC119864281	0	0	0	0	0	0	0	0	0
gene-KLHL38	0	0	0	0	1	0	0	0	0
gene-ANXA13	0	0	0	2	0	1	2	0	0
gene-LOC100688352	0	0	0	0	0	0	0	0	0
gene-FAM91A1	1664	2238	1646	2041	1628	1410	1977	1790	1964
gene-FER1L6	0	4	0	2	0	7	0	1	9
gene-LOC119865187	0	5	4	2	0	0	4	2	0
gene-TMEM65	312	370	476	633	428	522	591	688	697
gene-TRMT12	308	277	217	270	208	226	314	295	184
gene-LOC119864471	0	0	1	1	3	0	0	0	0
gene-LOC111098545	19	44	14	24	12	27	12	12	14
gene-RNF139	1296	1238	1081	1139	897	808	1204	1523	1243
gene-TATDN1	673	693	546	596	494	400	500	601	379
gene-NDUFB9	2107	1746	1225	1327	1226	974	1345	1431	1326
gene-MTSS1	361	312	225	693	768	398	248	455	241
gene-LOC119881703	26	20	22	17	10	20	5	18	11
gene-LOC111098446	0	0	0	0	0	0	0	0	0
gene-LOC119864496	0	0	0	0	1	5	0	0	0
gene-LOC102156610	0	0	0	0	0	0	0	0	0
gene-ZNF572	21	28	23	26	11	27	13	10	19
gene-SQLE	7080	7654	5486	6916	4522	5077	6422	3920	4066
gene-WASHC5	5129	5072	3779	3534	2686	2796	3613	3157	3436
gene-NSMCE2	816	487	399	358	446	266	543	518	539
gene-LOC111098547	29	29	9	18	18	11	19	31	15
gene-LOC111098548	5	13	13	3	10	0	7	13	31
gene-LOC119864907	0	0	0	0	0	0	0	0	0
gene-TRIB1	139	237	451	181	102	157	1424	772	1044
gene-LOC102157314	0	0	0	0	0	0	0	0	0
gene-LOC102157370	0	0	0	0	0	0	0	0	0
gene-LOC102151251	0	0	6	0	0	0	0	0	0
gene-LOC102151170	0	0	0	0	0	0	1	2	0
gene-LOC119881704	0	4	3	3	0	0	5	1	11
gene-LOC475097	0	0	0	0	0	0	1	0	0
gene-LOC111098549	14	63	31	35	6	35	19	0	33
gene-LOC119865553	0	0	0	0	0	0	0	0	0
gene-LOC102151540	6534	17661	7179	8734	11409	6972	2508	1544	3424
gene-LOC111098483	0	0	0	0	0	0	0	0	0
gene-LOC119865453	0	0	0	0	0	0	0	0	0
gene-LOC102151612	0	0	0	0	0	0	0	0	0
gene-LRATD2	1471	2903	3254	2977	587	2973	272	119	809
gene-LOC111098550	110	180	192	197	49	241	21	8	55
gene-LOC102151649	0	0	0	0	0	0	0	0	0
gene-LOC111098551	0	0	0	0	0	0	0	0	0
gene-LOC119864713	0	0	0	0	0	0	0	0	0
gene-LOC119864737	4	1	4	5	0	2	0	0	0
gene-LOC119865528	0	0	0	0	0	0	0	0	0
gene-LOC102151705	0	0	0	0	0	0	0	0	5
gene-LOC106559615	0	0	0	0	0	0	0	2	0
gene-LOC111098447	0	0	10	0	0	0	0	0	3
gene-LOC111098448	7	3	0	1	1	1	0	1	0
gene-MYC	6237	5964	5341	4160	3616	3408	3938	3983	2405
gene-LOC102151812	972	1435	1210	1356	681	886	588	595	471
gene-LOC100856037	3	14	5	2	5	2	4	7	0
gene-LOC119874434	66	93	46	65	27	71	30	21	24
gene-LOC106559627	64	102	56	66	51	51	62	56	56
gene-LOC119864857	34	16	13	14	17	10	31	21	7
gene-LOC119874486	0	0	0	0	0	0	1	3	0
gene-LOC111098552	2	3	7	9	6	7	21	8	4
gene-LOC111098449	0	0	0	0	0	0	0	0	0
gene-LOC119864948	0	0	0	0	0	0	0	0	0
gene-LOC119864794	0	0	0	0	0	0	1	0	2
gene-LOC111098553	0	0	0	0	0	0	0	0	0
gene-LOC119864682	0	0	0	0	4	0	0	1	0
gene-LOC100688393	0	0	0	0	0	0	0	0	0
gene-LOC111098450	0	0	0	0	0	0	0	0	0
gene-LOC100682648	1	0	0	0	4	0	2	0	0
gene-LOC609806	0	0	0	0	0	0	0	0	0
gene-GSDMC	0	0	0	1	0	1	3	10	0
gene-CYRIB	9952	8677	6243	7012	6426	4212	4987	5400	5607
gene-LOC102152396	10	38	37	44	25	33	10	6	3
gene-LOC100688658	68	65	66	21	17	25	24	32	17
gene-LOC119865427	0	1	0	0	0	0	0	0	0
gene-ASAP1	2129	2822	2652	3027	1625	2464	1147	663	2398
gene-LOC119864856	0	0	0	0	0	0	0	0	0
gene-LOC111098554	0	0	0	0	0	0	0	0	0
gene-LOC111098451	0	0	0	0	0	0	0	0	0
gene-ADCY8	0	0	0	0	0	0	0	0	0
gene-LOC119865520	0	0	0	0	0	0	0	0	0
gene-LOC111098452	0	0	0	0	0	0	0	0	0
gene-LOC119865419	0	0	0	0	0	0	0	0	0
gene-LOC111098453	0	0	0	0	0	0	0	0	0
gene-LOC106559616	0	0	0	0	0	0	0	0	0
gene-EFR3A	4019	3770	3953	3124	2240	2880	3142	2933	3596
gene-LOC119865470	0	2	0	2	2	2	0	1	0
gene-OC90	0	0	3	0	0	0	0	0	0
gene-HHLA1	0	0	0	0	0	0	0	0	0
gene-KCNQ3	0	0	3	0	0	0	0	0	0
gene-LOC102153230	0	0	0	0	0	0	0	0	0
gene-LOC102153300	0	0	0	0	0	0	0	0	0
gene-LOC102153335	0	0	0	0	0	0	0	0	0
gene-LRRC6	3	0	0	0	0	2	0	0	0
gene-TMEM71	3198	2927	3290	3024	1670	2390	1100	747	1704
gene-LOC111098557	10	8	18	18	7	20	5	8	9
gene-PHF20L1	2811	2834	2138	2322	1695	1867	2067	1885	2005
gene-TG	8	23	17	9	15	1	36	27	26
gene-SLA	7939	7327	6922	6928	4988	5483	8552	7150	10158
gene-CCN4	0	0	0	0	0	0	0	0	0
gene-NDRG1	3381	6498	3604	4388	2679	1813	5618	1585	3955
gene-ST3GAL1	5035	5695	4957	4407	3623	3442	4848	4684	4187
gene-LOC102153511	41	57	41	58	17	58	48	34	38
gene-LOC102153580	0	0	0	0	0	0	0	0	0
gene-LOC111098558	0	0	0	0	0	0	0	0	0
gene-ZFAT	455	456	381	364	296	286	339	346	330
gene-LOC119865434	0	0	0	0	0	0	0	0	0
gene-LOC119864727	32	64	31	36	42	39	69	37	29
gene-MIR30B	0	0	0	0	0	0	0	0	0
rna-NR_049244.1	0	0	0	0	0	0	0	0	0
gene-MIR30D	0	0	0	0	0	0	0	0	0
rna-NR_049243.1	0	0	0	0	0	0	0	0	0
gene-LOC111098560	0	0	0	0	0	0	0	0	0
gene-LOC111098561	0	0	0	0	0	0	0	0	0
gene-LOC119874480	0	0	0	0	0	0	1	0	0
gene-LOC102154124	0	0	0	0	0	0	0	3	0
gene-LOC111098562	0	0	0	0	0	0	0	0	0
gene-LOC111098563	0	0	0	0	0	0	0	0	0
gene-LOC607082	0	0	0	0	0	0	0	0	0
gene-LOC102154586	26	41	12	42	53	38	62	138	19
gene-KHDRBS3	122	201	137	262	331	358	300	520	122
gene-LOC119865525	0	0	0	0	0	0	0	0	0
gene-LOC111098565	0	0	0	1	0	0	0	0	0
gene-LOC102154211	0	0	0	1	0	0	0	0	0
gene-LOC119864789	0	0	0	0	0	0	0	0	0
gene-LOC119874487	0	0	0	0	0	0	0	0	0
gene-LOC111098454	0	0	0	0	0	0	0	0	0
gene-LOC119865432	0	0	0	0	0	0	0	0	0
gene-LOC100684826	0	1	0	0	0	0	0	0	0
gene-LOC100685453	0	0	0	0	0	0	0	0	0
gene-LOC111098566	0	0	0	0	0	0	0	0	0
gene-LOC102154799	0	0	0	0	0	0	0	0	0
gene-LOC102154932	0	0	0	0	0	0	0	0	0
gene-LOC119865518	0	0	0	0	0	0	0	0	0
gene-LOC102154983	0	0	0	0	0	0	0	0	0
gene-LOC111098567	0	0	0	0	0	0	0	0	0
gene-LOC119865531	0	0	0	0	0	0	0	0	0
gene-LOC111098568	0	0	0	0	0	0	0	0	0
gene-LOC106559643	0	0	0	0	0	0	0	0	0
gene-LOC102155138	0	0	0	0	0	0	0	0	0
gene-FAM135B	0	0	0	0	0	0	0	0	0
gene-COL22A1	0	0	0	0	0	0	0	0	0
gene-LOC111098569	0	0	0	0	0	0	0	0	0
gene-LOC100687350	0	0	0	0	0	0	0	0	0
gene-LOC119865240	0	0	0	0	0	0	0	0	0
gene-LOC119874437	0	0	0	0	0	0	0	0	0
gene-LOC102155574	0	0	0	0	0	0	0	0	0
gene-LOC119874488	0	0	0	0	0	0	0	0	0
gene-LOC119864627	0	0	0	0	0	0	0	0	0
gene-LOC111098570	0	0	0	0	0	0	0	0	0
gene-LOC119864628	0	0	0	0	0	0	0	0	0
gene-LOC111098571	0	0	0	0	0	0	0	0	0
gene-LOC119865344	0	0	0	0	0	0	0	0	0
